contact_id,season_year,tenure,percent_total_used,flash_profit_loss,renewed
122687,2015-2016,,0.953488372,0,
107474,2015-2016,,0.534883721,0,
17854078,2015-2016,,0.494186047,-0.012684989,
135238,2015-2016,,0.843023256,0,
116230,2015-2016,,0.73255814,0,
2392338,2015-2016,,0.325581395,0.019027484,
104658,2015-2016,,0.63372093,0,
155155,2015-2016,,0.697674419,0,
21045691,2015-2016,,0.76744186,0.350951374,
9353975,2015-2016,,0.88372093,0,
2350436,2015-2016,,0.860465116,0,
108805,2015-2016,,0.813953488,0,
129023,2015-2016,,0.872093023,0,
10193990,2015-2016,,0.604651163,-0.062015504,
488346,2015-2016,,0.843023256,0,
474064,2015-2016,,0.395348837,0,
111027,2015-2016,,0.877906977,0,
4219028,2015-2016,,1,0,
117132,2015-2016,,0.976744186,0.015503876,
120575,2015-2016,,0.697674419,-0.018200202,
9176164,2015-2016,,0.941860465,0,
4749013,2015-2016,,1,0,
139671,2015-2016,,0.837209302,0,
3939071,2015-2016,,0.848837209,0,
147987,2015-2016,,0.854651163,0,
143444,2015-2016,,0.895348837,0,
147085,2015-2016,,0,0,
456152,2015-2016,,0.729651163,0,
21114436,2015-2016,,0.860465116,0,
12354032,2015-2016,,0.868217054,0,
128220,2015-2016,,0.872093023,0,
1695873,2015-2016,,0.372093023,0.012684989,
1542773,2015-2016,,0.744186047,0,
100973,2015-2016,,0.790697674,0,
135293,2015-2016,,0.906976744,0,
21089462,2015-2016,,0.674418605,0,
21454939,2015-2016,,0.406976744,0,
2350398,2015-2016,,0.790697674,0,
2370497,2015-2016,,0.906976744,0,
113260,2015-2016,,0.813953488,-0.009100101,
112721,2015-2016,,0.872093023,0,
4928507,2015-2016,,0.918604651,-0.015975733,
139682,2015-2016,,0.941860465,0,
112149,2015-2016,,0.779069767,0,
1691051,2015-2016,,0.930232558,0,
123050,2015-2016,,0.860465116,0,
222002,2015-2016,,0.988372093,0,
5636498,2015-2016,,0.906976744,0,
449470,2015-2016,,0.488372093,0,
3159188,2015-2016,,0.872093023,0,
142355,2015-2016,,0.813953488,0,
107749,2015-2016,,0.691860465,-0.008088979,
123336,2015-2016,,0.895348837,0,
100214,2015-2016,,0.337209302,0,
137581,2015-2016,,0.906976744,-0.01314459,
143708,2015-2016,,0.825581395,0,
2007826,2015-2016,,0.891472868,0,
205492,2015-2016,,0.860465116,0,
22499951,2015-2016,,0.430232558,0.010993658,
14014144,2015-2016,,0.360465116,-0.046746535,
2381531,2015-2016,,0.860465116,0,
21069718,2015-2016,,0.953488372,0,
113799,2015-2016,,0.372093023,0,
100940,2015-2016,,0.808139535,0,
146799,2015-2016,,0.738372093,0,
344861,2015-2016,,0.825581395,0,
4797274,2015-2016,,0.813953488,-0.123255814,
211024,2015-2016,,0.837209302,0,
220902,2015-2016,,0.581395349,-0.120751342,
15784072,2015-2016,,0.837209302,0,
34039960,2015-2016,,0.906976744,0,
101127,2015-2016,,0.627906977,0,
115449,2015-2016,,0.906976744,0,
102238,2015-2016,,0.879844961,0,
9251567,2015-2016,,0.395348837,0,
436790,2015-2016,,0.790697674,0,
27879907,2015-2016,,0.639534884,-0.011449016,
220242,2015-2016,,0.88372093,0,
124128,2015-2016,,0.651162791,0,
21096117,2015-2016,,0.697674419,-0.030564784,
1771644,2015-2016,,0.837209302,0,
21103147,2015-2016,,0.418604651,-0.087043189,
14198998,2015-2016,,0.848837209,0,
146953,2015-2016,,0.930232558,0,
144214,2015-2016,,0.906976744,0,
120828,2015-2016,,0.976744186,0,
126669,2015-2016,,0.941860465,0,
7174102,2015-2016,,0.976744186,0,
223872,2015-2016,,0.744186047,0.007751938,
110455,2015-2016,,0.656976744,-0.109911406,
2526661,2015-2016,,0.395348837,-0.017889088,
155034,2015-2016,,0.755813953,-0.039355993,
9185919,2015-2016,,0.581395349,0,
221848,2015-2016,,0.674418605,0,
12029060,2015-2016,,0.604651163,0.213953488,
139506,2015-2016,,0.76744186,0,
128110,2015-2016,,0.906976744,0,
16199020,2015-2016,,0.99127907,0,
111291,2015-2016,,0.914728682,0,
21076013,2015-2016,,0.895348837,0,
1659926,2015-2016,,0.372093023,0,
1792887,2015-2016,,0.395348837,0,
103734,2015-2016,,0.604651163,0.025703794,
141068,2015-2016,,0.546511628,0.05875153,
141090,2015-2016,,0.38372093,0,
221969,2015-2016,,0.372093023,0,
106198,2015-2016,,0.930232558,0,
2439411,2015-2016,,0.627906977,0,
137713,2015-2016,,0.941860465,0,
125041,2015-2016,,0.279069767,0,
1725298,2015-2016,,0.953488372,0,
112556,2015-2016,,0.88372093,0,
1531565,2015-2016,,0.930232558,0,
4770024,2015-2016,,0.825581395,0.003875969,
9183623,2015-2016,,0.372093023,0,
219120,2015-2016,,0.726744186,0,
9186517,2015-2016,,0.470930233,-0.085755814,
142509,2015-2016,,0.279069767,0,
120883,2015-2016,,0.895348837,0,
112248,2015-2016,,0.73255814,-0.08513289,
138153,2015-2016,,0.906976744,0,
21092211,2015-2016,,0.918604651,0,
363143,2015-2016,,0.773255814,0,
112787,2015-2016,,0.372093023,0,
154462,2015-2016,,0.953488372,0,
132345,2015-2016,,0.76744186,0.104039168,
100929,2015-2016,,0.674418605,0.022148394,
132950,2015-2016,,0.848837209,0,
129034,2015-2016,,0.401162791,0,
147349,2015-2016,,0.889534884,0,
130706,2015-2016,,0.744186047,0,
153107,2015-2016,,0.906976744,0,
4770214,2015-2016,,0.76744186,0,
109212,2015-2016,,0.848837209,0.034271726,
134523,2015-2016,,0.790697674,0,
141156,2015-2016,,0.686046512,0,
119981,2015-2016,,0.604651163,0,
2381696,2015-2016,,0.813953488,0,
102689,2015-2016,,0.848837209,0,
7097527,2015-2016,,0.918604651,0,
102623,2015-2016,,0.348837209,0,
108365,2015-2016,,0.418604651,0,
119332,2015-2016,,0.662790698,0,
109784,2015-2016,,0.930232558,0,
135370,2015-2016,,0.872093023,0,
9393469,2015-2016,,0.906976744,0,
130915,2015-2016,,0.441860465,-0.00122399,
124645,2015-2016,,0.837209302,0,
110510,2015-2016,,0.360465116,0,
125503,2015-2016,,0.302325581,0,
1751375,2015-2016,,0.802325581,-0.068543452,
2282505,2015-2016,,0.430232558,0,
132092,2015-2016,,0.918604651,0,
18509371,2015-2016,,0.790697674,0.118604651,
105714,2015-2016,,0.76744186,0,
127362,2015-2016,,0.744186047,0,
215710,2015-2016,,0.88372093,-0.007751938,
1725361,2015-2016,,0.930232558,0,
14339031,2015-2016,,0.860465116,0,
19624016,2015-2016,,0.953488372,0,
457358,2015-2016,,0.837209302,0,
1729308,2015-2016,,0.918604651,0,
9205564,2015-2016,,0.965116279,0,
1778439,2015-2016,,0.912790698,0,
27755000,2015-2016,,0.725,0.018590909,
33229856,2015-2016,,0.906976744,0,
2334658,2015-2016,,0.639534884,0,
1562006,2015-2016,,0.651162791,0.044014359,
34899945,2015-2016,,0.95,0,
1746021,2015-2016,,0.674418605,0,
1517739,2015-2016,,0.852713178,0.034824091,
9181634,2015-2016,,0.782945736,0,
33014857,2015-2016,,0.534883721,0.141860465,
28986077,2015-2016,,0.790697674,0,
214577,2015-2016,,0.348837209,0.006731946,
23004918,2015-2016,,0.430232558,0.104039168,
2435885,2015-2016,,0.941860465,0,
2306712,2015-2016,,0.418604651,0,
34694880,2015-2016,,0.9125,0,
104900,2015-2016,,0.860465116,0.007198228,
21074521,2015-2016,,0.511627907,0.014687882,
23284874,2015-2016,,0.372093023,0.050089445,
28064974,2015-2016,,0.662790698,0.408134149,
2310092,2015-2016,,0.802325581,0,
445395,2015-2016,,0.581395349,0,
2734290,2015-2016,,0.976744186,0,
6048965,2015-2016,,0.360465116,0.016232246,
33914853,2015-2016,,0.348837209,0,
34549990,2015-2016,,0.817073171,0,
1794091,2015-2016,,0.918604651,0.06133916,
128803,2015-2016,,0.372093023,0.003671971,
1592690,2015-2016,,0.360465116,0,
1864857,2015-2016,,0.666666667,0,
19209020,2015-2016,,0.930232558,0,
103789,2015-2016,,0.918604651,0,
487934,2015-2016,,0.872093023,0,
111522,2015-2016,,0.941860465,0,
286898,2015-2016,,0.88372093,0,
140969,2015-2016,,0.761627907,0,
453308,2015-2016,,0.325581395,0,
106231,2015-2016,,0.924418605,0,
6884429,2015-2016,,0.976744186,0,
305201,2015-2016,,0.988372093,0,
8098434,2015-2016,,0.779069767,0,
107540,2015-2016,,0.901162791,0,
9437667,2015-2016,,0.837209302,-0.056622851,
125437,2015-2016,,0.755813953,0,
14088999,2015-2016,,0.930232558,0,
9323112,2015-2016,,0.930232558,0.014669052,
133588,2015-2016,,0.61627907,0,
106979,2015-2016,,0.860465116,0,
212806,2015-2016,,0.395348837,0,
2345657,2015-2016,,0.930232558,0,
139462,2015-2016,,0.279069767,0,
450130,2015-2016,,0.906976744,0,
114602,2015-2016,,0.837209302,0,
135964,2015-2016,,0.755813953,0,
1797660,2015-2016,,0.802325581,0.005366726,
146458,2015-2016,,0.635658915,-0.003149225,
246728,2015-2016,,0.837209302,0,
148174,2015-2016,,0.941860465,0,
116538,2015-2016,,0.965116279,0,
21125677,2015-2016,,0.523255814,-0.005813953,
22739889,2015-2016,,0.813953488,0,
137603,2015-2016,,0.869186047,0,
8103259,2015-2016,,0.796511628,0,
1817433,2015-2016,,0.872093023,0,
17909125,2015-2016,,0.802325581,0.038054968,
21093872,2015-2016,,0.860465116,0,
137691,2015-2016,,0.686046512,-0.064364576,
101611,2015-2016,,0.779069767,0.126427061,
104603,2015-2016,,0.697674419,0,
1848856,2015-2016,,0.906976744,0,
19779149,2015-2016,,0.906976744,0,
106000,2015-2016,,0.279069767,0,
113194,2015-2016,,0.581395349,0,
296665,2015-2016,,0.976744186,0,
359489,2015-2016,,0.802325581,0,
250118,2015-2016,,0.906976744,0,
4044792,2015-2016,,0.784883721,0,
104372,2015-2016,,0.709302326,0,
6883264,2015-2016,,0.709302326,0,
143323,2015-2016,,0.889534884,0,
9266984,2015-2016,,0.848837209,0,
113282,2015-2016,,0.779069767,0,
3973057,2015-2016,,0.465116279,0,
211530,2015-2016,,0.813953488,0,
2005354,2015-2016,,0.418604651,-0.02647585,
122555,2015-2016,,0,0,
4813758,2015-2016,,0.860465116,0,
141904,2015-2016,,0.854651163,0,
122797,2015-2016,,0.697674419,-0.025044723,
13024012,2015-2016,,0.813953488,0,
7224683,2015-2016,,0.965116279,0,
485300,2015-2016,,0.709302326,-0.002683363,
134358,2015-2016,,0.976744186,0.009100101,
20425614,2015-2016,,0.848837209,5.16E-18,
21006798,2015-2016,,0.906976744,0,
123545,2015-2016,,0.441860465,0.014155713,
174478,2015-2016,,0.61627907,0,
489427,2015-2016,,0.808139535,0,
362715,2015-2016,,0.813953488,0,
1786383,2015-2016,,0.953488372,0.044722719,
135447,2015-2016,,0.941860465,0,
9185758,2015-2016,,0.88372093,0,
105406,2015-2016,,0.918604651,0,
1853026,2015-2016,,1,0.152772809,
1700892,2015-2016,,0.860465116,0,
138274,2015-2016,,0.302325581,-0.035778175,
107980,2015-2016,,0.918604651,0,
9214523,2015-2016,,0.430232558,0.065539112,
4249333,2015-2016,,0.872093023,0,
227744,2015-2016,,0.755813953,0,
491670,2015-2016,,0.76744186,0,
15433992,2015-2016,,0.953488372,0,
121213,2015-2016,,0.860465116,0,
1696379,2015-2016,,0.906976744,0,
119761,2015-2016,,0.674418605,0,
21100169,2015-2016,,0.341085271,-0.000704722,
7136713,2015-2016,,0.988372093,0,
21081173,2015-2016,,0.697674419,-0.114164905,
1518934,2015-2016,,0.418604651,0.023255814,
1673219,2015-2016,,0.627906977,0,
9438345,2015-2016,,0.76744186,0,
2357880,2015-2016,,0.511627907,-0.060822898,
131960,2015-2016,,0.395348837,0,
470690,2015-2016,,0.744186047,0,
9196234,2015-2016,,0.872093023,0.039355993,
148834,2015-2016,,0.854651163,0,
9419990,2015-2016,,0.418604651,0,
363150,2015-2016,,0.529069767,-0.007973422,
20395061,2015-2016,,0.947674419,0,
7578724,2015-2016,,0.88372093,0,
1720879,2015-2016,,0.465116279,0,
2373160,2015-2016,,0.372093023,0,
216040,2015-2016,,0.465116279,-0.00359408,
108739,2015-2016,,0.337209302,0,
135700,2015-2016,,0.965116279,0,
9341342,2015-2016,,0.860465116,0,
109751,2015-2016,,0.779069767,0,
123127,2015-2016,,0.848837209,0,
105285,2015-2016,,0.930232558,-0.014155713,
9210530,2015-2016,,0.744186047,0,
221111,2015-2016,,0.418604651,0.012262156,
6181767,2015-2016,,0.366666667,-0.019025253,
9186568,2015-2016,,0.325581395,0,
8336844,2015-2016,,0.348837209,0,
216271,2015-2016,,0.912790698,0.005285412,
6979690,2015-2016,,0.348837209,0,
149516,2015-2016,,0.860465116,0,
217921,2015-2016,,0.61627907,0,
134985,2015-2016,,0.720930233,0,
100841,2015-2016,,0.906976744,-0.019211325,
7307942,2015-2016,,0.395348837,0.009660107,
109608,2015-2016,,0.872093023,0,
122346,2015-2016,,0.720930233,0,
6777789,2015-2016,,0.558139535,-0.003577818,
146238,2015-2016,,0.910852713,0,
9175693,2015-2016,,0.511627907,-0.045930233,
1591872,2015-2016,,0.395348837,0,
19984224,2015-2016,,0.936046512,0,
145402,2015-2016,,0.953488372,0,
120311,2015-2016,,0.773255814,0,
144698,2015-2016,,0.779069767,0,
1723436,2015-2016,,0.348837209,0,
4759175,2015-2016,,0.302325581,0.000726744,
146491,2015-2016,,0.790697674,0,
29824892,2015-2016,,0.744186047,0.01234347,
9360309,2015-2016,,0.802325581,-0.007986845,
297069,2015-2016,,0.406976744,-0.005637773,
122104,2015-2016,,0.934883721,0,
134237,2015-2016,,0.930232558,0,
6538972,2015-2016,,0.802325581,0.34868113,
1759020,2015-2016,,0.476190476,0.121604346,
27609884,2015-2016,,0.837209302,0.0509839,
214544,2015-2016,,0.465116279,0.010335917,
117682,2015-2016,,0.406976744,0,
3069078,2015-2016,,0.488372093,-0.04293381,
32474883,2015-2016,,0.558139535,-0.046511628,
111016,2015-2016,,0.819767442,0,
210496,2015-2016,,0.872093023,0,
100390,2015-2016,,0.395348837,-0.033273703,
1733180,2015-2016,,0.860465116,0,
141959,2015-2016,,0.848837209,0,
1771386,2015-2016,,0.441860465,0.022163259,
1717552,2015-2016,,0.674418605,0,
144786,2015-2016,,0.901162791,0,
1841167,2015-2016,,0.837209302,0,
455881,2015-2016,,0.372093023,0,
7308379,2015-2016,,0.209302326,0,
140870,2015-2016,,0.790697674,0,
143719,2015-2016,,0.773255814,-0.00166113,
21130533,2015-2016,,0.61627907,0,
5988983,2015-2016,,0.988372093,0,
111566,2015-2016,,0.877906977,0,
111203,2015-2016,,0.918604651,0,
213037,2015-2016,,0.662790698,0,
2923956,2015-2016,,0.918604651,0,
119728,2015-2016,,0.906976744,0,
152942,2015-2016,,0.965116279,0,
7212704,2015-2016,,0.395348837,0.003875969,
1784515,2015-2016,,0.848837209,-0.018272425,
225005,2015-2016,,0.63372093,0,
149901,2015-2016,,0.779069767,0,
20544914,2015-2016,,0.724806202,0.435720114,
2376861,2015-2016,,0.372093023,0,
135007,2015-2016,,0.953488372,0,
568244,2015-2016,,0.860465116,0,
115471,2015-2016,,0.889534884,0,
343483,2015-2016,,0.976744186,0,
222079,2015-2016,,0.372093023,0,
107617,2015-2016,,0.872093023,0,
127791,2015-2016,,0.953488372,0,
1771531,2015-2016,,0.988372093,0,
4811778,2015-2016,,0.465116279,0.007751938,
213961,2015-2016,,0.697674419,0,
19359110,2015-2016,,0.674418605,0.167686659,
9218360,2015-2016,,0.430232558,0.014534884,
13104004,2015-2016,,0.453488372,0,
3333996,2015-2016,,0.61627907,0.025193798,
130013,2015-2016,,0.88372093,0,
2375748,2015-2016,,1,0,
210386,2015-2016,,0.860465116,0,
20989495,2015-2016,,0.88372093,0,
1717176,2015-2016,,0.418604651,0,
145941,2015-2016,,0.837209302,0,
1696254,2015-2016,,0.947674419,0.005813953,
144258,2015-2016,,0.941860465,0,
119783,2015-2016,,0.674418605,0.024031008,
1517352,2015-2016,,0.930232558,0,
116758,2015-2016,,0.302325581,0,
108838,2015-2016,,0.837209302,-0.004069767,
21127312,2015-2016,,0.848837209,-0.053100775,
222585,2015-2016,,0.872093023,0.12996124,
113007,2015-2016,,0.837209302,0,
12214000,2015-2016,,0.441860465,0.031007752,
140529,2015-2016,,0.872093023,0,
22470012,2015-2016,,0.279069767,0,
114404,2015-2016,,0.5,0,
16594014,2015-2016,,0.976744186,-0.019933555,
211827,2015-2016,,0.255813953,0,
20664876,2015-2016,,0.465116279,-0.015988372,
458901,2015-2016,,0.88372093,0,
377267,2015-2016,,0.680232558,0,
21089180,2015-2016,,0.325581395,0,
145644,2015-2016,,0.848837209,0,
134446,2015-2016,,0.88372093,0,
293852,2015-2016,,0.604651163,0,
121499,2015-2016,,0.895348837,0.002146691,
20114180,2015-2016,,0.5,-0.070431894,
143785,2015-2016,,0.773255814,0,
22074853,2015-2016,,0.813953488,0,
133203,2015-2016,,0.895348837,0,
121389,2015-2016,,0.930232558,0,
491886,2015-2016,,0.441860465,0,
19618996,2015-2016,,0.790697674,0,
1583126,2015-2016,,0.872093023,0,
214995,2015-2016,,0.965116279,0,
20839878,2015-2016,,0.813953488,0,
142850,2015-2016,,0.860465116,0,
140430,2015-2016,,0.76744186,0,
128429,2015-2016,,0.837209302,0,
220495,2015-2016,,0.88372093,0,
2291640,2015-2016,,0.534883721,0.064341085,
2416925,2015-2016,,0.372093023,0,
1711970,2015-2016,,0.976744186,0,
12864052,2015-2016,,0.779069767,0,
118386,2015-2016,,0.441860465,-0.042218247,
4814632,2015-2016,,0.790697674,0,
20220103,2015-2016,,0.88372093,0,
20645108,2015-2016,,1,0,
477059,2015-2016,,0.697674419,0,
225920,2015-2016,,0.418604651,0.003488372,
130453,2015-2016,,0.639534884,0,
32354881,2015-2016,,0.465116279,-0.00422833,
117748,2015-2016,,0.755813953,0.041144902,
1521574,2015-2016,,0.988372093,0.000567215,
1761505,2015-2016,,0.523255814,0,
20134163,2015-2016,,0.418604651,0.037943696,
19314002,2015-2016,,0.441860465,0.041615667,
12024739,2015-2016,,0.395348837,0.019583843,
11629080,2015-2016,,0.88372093,0,
31749878,2015-2016,,0.848837209,0,
18908995,2015-2016,,0.813953488,0,
9183840,2015-2016,,0.511627907,0,
9327119,2015-2016,,0.395348837,0.007343941,
1798256,2015-2016,,0.813953488,0,
156398,2015-2016,,0.779069767,0,
9421641,2015-2016,,0.703488372,0,
19269016,2015-2016,,0.837209302,-0.003577818,
1706571,2015-2016,,0.790697674,0.230052078,
3524072,2015-2016,,0.953488372,0,
213202,2015-2016,,0.976744186,0,
9331925,2015-2016,,0.302325581,0,
12024325,2015-2016,,0.877906977,0,
21064262,2015-2016,,0.790697674,0,
2308544,2015-2016,,0.802325581,0,
9231623,2015-2016,,0.837209302,0,
21099996,2015-2016,,0.662790698,0,
21026797,2015-2016,,0.953488372,0,
20992432,2015-2016,,0.674418605,0,
9206358,2015-2016,,0.802325581,0,
7770842,2015-2016,,0.872093023,0,
1692781,2015-2016,,0.377906977,0,
35354984,2015-2016,,0.864285714,0,
25614910,2015-2016,,0.965116279,0,
1840133,2015-2016,,0.901162791,0,
9353777,2015-2016,,0.697674419,0.011806798,
11309002,2015-2016,,0.465116279,0.065116279,
30764858,2015-2016,,0.744186047,-0.019027484,
4905307,2015-2016,,0.906976744,0,
2396364,2015-2016,,0.976744186,0,
1712578,2015-2016,,0.912790698,0,
1685611,2015-2016,,0.843023256,0,
21629962,2015-2016,,0.813953488,0,
25654939,2015-2016,,0.674418605,0.059079308,
1972625,2015-2016,,0.930232558,0.002146691,
23370014,2015-2016,,0.709302326,0,
27349939,2015-2016,,0.581395349,0,
1801522,2015-2016,,0.651162791,0,
211046,2015-2016,,0.856589147,0,
1691818,2015-2016,,0.837209302,0.066801935,
105340,2015-2016,,0.860465116,-0.007077856,
25315055,2015-2016,,0.88372093,0,
1803748,2015-2016,,0.534883721,0.056500702,
2417738,2015-2016,,0.837209302,0,
35264928,2015-2016,,0.459459459,0,
34724926,2015-2016,,0.8125,0,
211057,2015-2016,,1,0,
21088536,2015-2016,,0.418604651,-5.16E-18,
12084156,2015-2016,,0.441860465,0.01020987,
27754881,2015-2016,,0.953488372,-0.00822898,
2306037,2015-2016,,0.988372093,0,
1855987,2015-2016,,0.930232558,0.06384778,
21075508,2015-2016,,0.418604651,0,
21085252,2015-2016,,0.965116279,0.008305648,
151842,2015-2016,,0.895348837,0,
192039,2015-2016,,0.965116279,-0.003577818,
151754,2015-2016,,0.656976744,-0.005366726,
9144086,2015-2016,,0.802325581,0.098640429,
9304466,2015-2016,,0.88372093,0,
12319103,2015-2016,,0.988372093,0,
1534872,2015-2016,,0.837209302,0,
22949907,2015-2016,,0.959302326,0,
33494961,2015-2016,,0.88372093,-0.011449016,
24159888,2015-2016,,0.976744186,0.006342495,
2417196,2015-2016,,0.744186047,-0.031968236,
9245018,2015-2016,,0.488372093,0.023255814,
20119113,2015-2016,,0.906976744,0,
1755148,2015-2016,,0.802325581,0,
14824080,2015-2016,,0.674418605,0,
5303978,2015-2016,,0.860465116,0,
1698356,2015-2016,,0.930232558,0,
22165097,2015-2016,,0.843023256,0,
4658990,2015-2016,,0.686046512,0.013107822,
28894861,2015-2016,,0.877906977,0,
27700297,2015-2016,,0.209302326,0,
1696125,2015-2016,,0.348837209,0,
1690906,2015-2016,,0.860465116,0,
302778,2015-2016,,0.965116279,0,
21116763,2015-2016,,0.395348837,0.019379845,
28864867,2015-2016,,0.639534884,0,
12004005,2015-2016,,0.848837209,0.033047736,
21105749,2015-2016,,0.930232558,0,
2373711,2015-2016,,0.372093023,0,
1985344,2015-2016,,0.965116279,0,
141882,2015-2016,,0.230769231,0,
295204,2015-2016,,0.779069767,0.034883721,
9194530,2015-2016,,0.488372093,-0.013463892,
2385712,2015-2016,,0.953488372,0,
2381937,2015-2016,,0.976744186,0,
1730822,2015-2016,,0.790697674,0,
21001600,2015-2016,,0.395348837,0,
1675688,2015-2016,,0.930232558,0.004895961,
21004454,2015-2016,,0.325581395,0,
100687,2015-2016,,0.941860465,0,
1975940,2015-2016,,0.604651163,-0.082502769,
1776223,2015-2016,,0.430232558,0,
1690194,2015-2016,,0.348837209,0.005426357,
1893256,2015-2016,,0.523255814,0,
1893997,2015-2016,,0.395348837,0,
17249040,2015-2016,,0.534883721,0,
2456390,2015-2016,,0.953488372,0,
19919342,2015-2016,,0.88372093,0,
1688313,2015-2016,,0.779069767,0.013463892,
2408718,2015-2016,,0.593023256,0.054589963,
